JULIA	11	103
MERILYN	11	103
ROMA	11	103
ADRIENNE	10	110
LORNA	10	110
ROBIN	10	110
SUSANNE	10	110
VALMAI	10	110
VIVIENNE	10	110
BERYL	9	116
CHERYL	9	116
CORAL	9	116
EVELYN	9	116
JACQUELINE	9	116
JANINE	9	116
NORMA	9	116
RONDA	9	116
VALDA	9	116
VALMA	9	116
BRONWYN	8	126
JOYLENE	8	126
MARCIA	8	126
MARJORIE	8	126
MERRILYN	8	126
NATALIE	8	126
PEGGY	8	126
PHYLLIS	8	126
VIRGINIA	8	126
AUDREY	7	135
CAROLINE	7	135
CHRISTINA	7	135
DOREEN	7	135
ELEANOR	7	135
GLADYS	7	135
JENIFER	7	135
MONICA	7	135
PRUDENCE	7	135
SALLY	7	135
STEPHANIE	7	135
UNNAMED	7	135
ANDREA	6	147
ANGELA	6	147
DEIRDRE	6	147
ELSIE	6	147
ELVA	6	147
FLORENCE	6	147
IRIS	6	147
LARAINE	6	147
LYNNE	6	147
MICHELE	6	147
MIRIAM	6	147
ALMA	5	158
BETH	5	158
CARLENE	5	158
GLENICE	5	158
JANIS	5	158
JILL	5	158
KAYLEEN	5	158
LAUREL	5	158
LENORE	5	158
LYNNETTE	5	158
MARIAN	5	158
MERYL	5	158
NOLA	5	158
NOREEN	5	158
TERESA	5	158
ALICE	4	173
ANTHEA	4	173
AVIS	4	173
BONITA	4	173
BRONWEN	4	173
CARLEEN	4	173
CONSTANCE	4	173
DEANNA	4	173
DESMA	4	173
DIANNA	4	173
DONNA	4	173
EDNA	4	173
ELISABETH	4	173
FAITH	4	173
GABRIELLE	4	173
GAY	4	173
GENEVIEVE	4	173
GRACE	4	173
GWENDOLINE	4	173
GWENETH	4	173
HELENE	4	173
JUANITA	4	173
LINDA	4	173
LORAINE	4	173
LUCILLE	4	173
MARALYN	4	173
MERLE	4	173
MOIRA	4	173
OLIVE	4	173
PHILIPPA	4	173
RAYLEEN	4	173
RONA	4	173
ROSE	4	173
ALTHEA	3	206
BERNICE	3	206
BETTE	3	206
CECILY	3	206
CHERIE	3	206
COLEEN	3	206
DALE	3	206
DORIS	3	206
FELICITY	3	206
GEORGINA	3	206
GRETA	3	206
HAZEL	3	206
HELENA	3	206
JAN	3	206
JOSEPHENE	3	206
JUDY	3	206
KAREN	3	206
KATHERINE	3	206
KERRY	3	206
LEONA	3	206
LEONE	3	206
LORETTA	3	206
MARDI	3	206
MARGOT	3	206
MARGUERITE	3	206
MARJORY	3	206
MARLEEN	3	206
MELVA	3	206
MYRA	3	206
NEVA	3	206
PATRICA	3	206
PRISCILLA	3	206
RAE	3	206
RITA	3	206
ROSEMARIE	3	206
SHARON	3	206
SONIA	3	206
SUE	3	206
THERESA	3	206
TRINA	3	206
VICKI	3	206
VICTORIA	3	206
WINIFRED	3	206
ALEXANDRA	2	249
ALVIS	2	249
ANITA	2	249
ANNABEL	2	249
ASHLEY	2	249
BELINDA	2	249
BERNADETTE	2	249
BRONTE	2	249
CARLINE	2	249
CAROLYNE	2	249
CECELIA	2	249
CHARMAINE	2	249
CHRISTIAN	2	249
CORALENE	2	249
DELRAY	2	249
DIANN	2	249
EDITH	2	249
ENID	2	249
ESTHER	2	249
ETHEL	2	249
FRANCINE	2	249
FRANCIS	2	249
GAYE	2	249
GAYLENE	2	249
GLENISE	2	249
GLENNIS	2	249
GLENNYS	2	249
HILARY	2	249
IVY	2	249
JACQUELYN	2	249
JANIECE	2	249
JANN	2	249
JEANNETTE	2	249
JESSIE	2	249
JOCELYN	2	249
JOYLINE	2	249
JOYLYN	2	249
KARIN	2	249
KAYELENE	2	249
LEAH	2	249
LENA	2	249
LEONORE	2	249
LESLIE	2	249
LILA	2	249
LILIAN	2	249
LINDLEY	2	249
LOLA	2	249
LORIS	2	249
LOUISE	2	249
LUCY	2	249
MADELENE	2	249
MARRILYN	2	249
MAVIS	2	249
MAXENE	2	249
MERYLE	2	249
MIGNON	2	249
MONA	2	249
MURIEL	2	249
NADINE	2	249
NECIA	2	249
NERYL	2	249
NINA	2	249
OLGA	2	249
PAM	2	249
PAULA	2	249
PETREA	2	249
PHILLIPA	2	249
PHYLIS	2	249
RAELEE	2	249
RAELEEN	2	249
RAELINE	2	249
RAYLEE	2	249
ROBERTA	2	249
ROBINA	2	249
ROSALEEN	2	249
ROSINA	2	249
ROSITA	2	249
ROSLYNNE	2	249
ROWENA	2	249
SHAREE	2	249
SHEILA	2	249
SONJA	2	249
SONYA	2	249
SOPHIA	2	249
STELLA	2	249
SUZZANNE	2	249
THELMA	2	249
THERESE	2	249
TONI	2	249
UNA	2	249
VERA	2	249
VERITY	2	249
VIDA	2	249
VIOLA	2	249
VIVIENE	2	249
YVETTE	2	249
ADELA	1	345
ADELAIDE	1	345
ADELINE	1	345
AGNES	1	345
AILSA	1	345
AINA	1	345
AIRDRIE	1	345
AIYA	1	345
ALICIA	1	345
ALISIA	1	345
ALLISON	1	345
ANATOLE	1	345
ANDRA	1	345
ANDRAE	1	345
ANGELINA	1	345
ANNA	1	345
ANNALYN	1	345
ANNE-MARIE	1	345
ANNTOINETTE	1	345
ANTOINETTE	1	345
ANTONIA	1	345
ANYA	1	345
ARMONIA	1	345
ASTEROPE	1	345
ASTRID	1	345
ATHOLIE	1	345
AURIEL	1	345
AURIOL	1	345
AVERIL	1	345
AVERILL	1	345
AVRIL	1	345
BEATRICE	1	345
BEATRIX	1	345
BERENICE	1	345
BERTILLA	1	345
BEY	1	345
BILLY	1	345
BOBBY	1	345
BONNEY	1	345
BONNIE	1	345
BONNY	1	345
BRIAR	1	345
CALIOPE	1	345
CARLYN	1	345
CARLYNE	1	345
CARMELINA	1	345
CARMEN	1	345
CARROL	1	345
CARYL	1	345
CARYLL	1	345
CATERINO	1	345
CATHLEEN	1	345
CAVELL	1	345
CECILIA	1	345
CERI	1	345
CHLORIS	1	345
CHREENA	1	345
CHRISSIE	1	345
CHRISTOBEL	1	345
CLAIR	1	345
CLARE	1	345
CLARISS	1	345
CLAUDENE	1	345
CLAUDIA	1	345
CLEMENTINA	1	345
CLEMENTINE	1	345
CLEON	1	345
COLLENE	1	345
COLYN	1	345
CONNIE	1	345
CORA	1	345
CORALYN	1	345
CORINDA	1	345
CORINDE	1	345
CORRINE	1	345
CORYNNE	1	345
CRISTINA	1	345
CYNTHEA	1	345
DALEST	1	345
DANYSE	1	345
DARIEN	1	345
DAVID	1	345
DEANNE	1	345
DELPHINE	1	345
DELYS	1	345
DERNICE	1	345
DESIREE	1	345
DESPINA	1	345
DIAN	1	345
DOLORES	1	345
DORA	1	345
DORN	1	345
DRUE	1	345
DULCIE	1	345
EILLEEN	1	345
ELA	1	345
ELDRENE	1	345
ELISABETH-FRANCIS	1	345
ELLA	1	345
ELLENE	1	345
ELLERSLIE	1	345
ELOISE	1	345
ELSPETH	1	345
ELVINA	1	345
ELWYN	1	345
ELWYNNE	1	345
EMILY	1	345
ERYL	1	345
ESME	1	345
EVA	1	345
EVANGELENE	1	345
EVANGELINA	1	345
EVELYNNE	1	345
EVON	1	345
FENELLA	1	345
FLEUR	1	345
FLORRIE	1	345
FLOY	1	345
FRANCE	1	345
FRANCESCA	1	345
FREADA	1	345
GAE	1	345
GAEL	1	345
GAELENE	1	345
GAENOR	1	345
GALE	1	345
GAYBREIL	1	345
GAYLA	1	345
GAYLE	1	345
GEMMA	1	345
GENA	1	345
GERALDEANE	1	345
GERTRUDE	1	345
GILIAN	1	345
GLENETH	1	345
GLENIS	1	345
GLENISS	1	345
GLENNE	1	345
GREER	1	345
GWEN	1	345
GWENITH	1	345
GWENNETH	1	345
GWENYTH	1	345
GWLENYS	1	345
GWYNETH	1	345
GYWENDA	1	345
HEATHERBELL	1	345
HELEENA	1	345
HELLEN	1	345
HOPE	1	345
HYRELL	1	345
INA	1	345
ISABEL	1	345
ISABELL	1	345
ISABELLE	1	345
ISMAY	1	345
ISOBEL	1	345
JACQUALINE	1	345
JANENNE	1	345
JANETH	1	345
JANETT	1	345
JANFERIE	1	345
JANIENNE	1	345
JANISE	1	345
JANITHA	1	345
JANNE	1	345
JANNETTE	1	345
JANNINE	1	345
JASMINE	1	345
JAYNE	1	345
JEANENNE	1	345
JEANNE	1	345
JENEANNE	1	345
JENENE	1	345
JENICE	1	345
JENNIFA	1	345
JENNINE	1	345
JENNY	1	345
JENNY-LEE	1	345
JEREDENE	1	345
JILLENE	1	345
JOANNA	1	345
JOANNE	1	345
JOHANNE	1	345
JUANNE	1	345
JUDYTH	1	345
JULE	1	345
JULENE	1	345
JULIANN	1	345
JULIANNE	1	345
JULIET	1	345
JULLENE	1	345
JUNESSE	1	345
JUNETTE	1	345
JUNICE	1	345
KAAREN	1	345
KAILEEN	1	345
KARLENE	1	345
KARMA	1	345
KARREN	1	345
KATHLEAN	1	345
KATHLYN	1	345
KATHRINE	1	345
KATHRYNE	1	345
KERIN	1	345
KRISTIN	1	345
LAMONA	1	345
LANA	1	345
LANCIA	1	345
LAONIE	1	345
LAURELIE	1	345
LAURENE	1	345
LAURICE	1	345
LAVERA	1	345
LAVINIA	1	345
LEANETT	1	345
LEDA	1	345
LEON	1	345
LEONNE	1	345
LEVERNE	1	345
LILLIAN	1	345
LINA	1	345
LINLEY	1	345
LINNET	1	345
LISBETH	1	345
LOEEN	1	345
LOREEN	1	345
LORRETTA	1	345
LOUIS	1	345
LURLEEN	1	345
LYN	1	345
LYNDA	1	345
LYNDALL	1	345
LYNDLEY	1	345
LYNN	1	345
LYNNETT	1	345
MABEL	1	345
MADELEINE	1	345
MADELINA	1	345
MADELINE	1	345
MAIDA	1	345
MAISIE	1	345
MANDE	1	345
MANTATJARA	1	345
MARAGRET	1	345
MARALEEN	1	345
MARCENE	1	345
MAREA	1	345
MAREE	1	345
MARGARETTE	1	345
MARGGRET	1	345
MARGHERITA	1	345
MARGO	1	345
MARGRETTE	1	345
MARGUERITA	1	345
MARITA	1	345
MARLEY	1	345
MARRLYN	1	345
MARSHA	1	345
MARVAN	1	345
MARY-ANN	1	345
MARYLYNN	1	345
MATILDA	1	345
MATILDE	1	345
MAY	1	345
MAYLENE	1	345
MELODIE	1	345
MELVIS	1	345
MERCY	1	345
MERELYN	1	345
MERIDEE	1	345
MERIDY	1	345
MERON	1	345
MERRIEN	1	345
MERRIWYNE	1	345
MERRON	1	345
MICHELLE	1	345
MINA	1	345
MOLLY	1	345
MORAG	1	345
MOYA	1	345
MOYRA	1	345
MYRAL	1	345
MYRNA	1	345
MYRTLE	1	345
NADIA	1	345
NANETTE	1	345
NARDINA	1	345
NATALEY	1	345
NEADRA	1	345
NERINE	1	345
NESLA	1	345
NETA	1	345
NETTA	1	345
NGAROMA	1	345
NICOLETTE	1	345
NITA	1	345
NOALINE	1	345
NOELEEN	1	345
NOELENE	1	345
NOELLA	1	345
NOLLEEN	1	345
NORENE	1	345
NORIS	1	345
OLIVIA	1	345
OLWYN	1	345
ORIEL	1	345
PAMELIA	1	345
PAMELLA	1	345
PASQUA	1	345
PATREA	1	345
PATRISIA	1	345
PAULEEN	1	345
PETRINA	1	345
PHILLIPPA	1	345
RAELEN	1	345
RAELYN	1	345
RAYELENE	1	345
RAYMOND	1	345
REGINA	1	345
RENATA	1	345
RENE	1	345
RENEE	1	345
REYLIENE	1	345
RHYL	1	345
RILLA	1	345
RINA	1	345
ROMLA	1	345
ROMLEA	1	345
ROSA	1	345
ROSABELLE	1	345
ROSALINE	1	345
ROSALYN	1	345
ROSE-MARIE	1	345
ROSEANNE	1	345
ROSELENE	1	345
ROSELIE	1	345
ROSELYN	1	345
ROSILYN	1	345
ROSINE	1	345
ROSINELLA	1	345
ROSSLYNE	1	345
ROXANE	1	345
ROYCELYN	1	345
ROYLINE	1	345
ROYSLEA	1	345
SANDA	1	345
SANTA	1	345
SARA	1	345
SARAH	1	345
SHANNA	1	345
SHAREN	1	345
SHARRON	1	345
SHAUNA	1	345
SHEFIA	1	345
SHELBY	1	345
SHELLEY	1	345
SHELLIE	1	345
SHIRLEY-ANNE	1	345
SINGNE	1	345
STEPHNIE	1	345
SUELLEN	1	345
SUNNY	1	345
SUSSAN	1	345
TERINA	1	345
TERRAL	1	345
TERRI	1	345
TERRY	1	345
THALIA	1	345
THEODORA	1	345
THERISE	1	345
TIRESA	1	345
TRENNA	1	345
TRESNA	1	345
TRUDY	1	345
TRYPHENA	1	345
VALERI	1	345
VALESKA	1	345
VASILIA	1	345
VERENA	1	345
VERNA	1	345
VERNICE	1	345
VICKY	1	345
VILMA	1	345
VINA	1	345
VINCENZA	1	345
VIOLANDA	1	345
VIOLET	1	345
VIVIEN	1	345
VIVONNE	1	345
VYRIAN	1	345
WILMA	1	345
WINSOME	1	345
YEVETTE	1	345
YNIS	1	345
YVONNIE	1	345
ZOE	1	345
MARGARET	322	1
HELEN	252	2
JUDITH	184	3
CHRISTINE	180	4
JENNIFER	172	5
PAMELA	171	6
PATRICIA	169	7
HEATHER	141	8
LORRAINE	129	9
JANICE	125	10
BARBARA	121	11
ELIZABETH	121	11
SANDRA	117	13
BEVERLEY	112	14
ROSEMARY	106	15
LYNETTE	104	16
JANET	100	17
SUSAN	100	17
DIANNE	96	19
JILLIAN	93	20
MARY	92	21
PAULINE	90	22
MARILYN	87	23
SHIRLEY	87	23
RAELENE	80	25
KAY	75	26
ANNE	72	27
WENDY	72	27
MARLENE	71	29
KATHLEEN	63	30
MAUREEN	60	31
JOAN	58	32
VALERIE	56	33
CAROL	54	34
MARIE	54	34
ELAINE	51	36
KAYE	49	37
COLLEEN	48	38
ANN	46	39
CAROLYN	46	39
GLENYS	45	41
YVONNE	45	41
JOSEPHINE	44	43
MAXINE	43	44
JUNE	37	45
JULIE	36	46
DENISE	35	47
DIANA	35	47
SUZANNE	35	47
BETTY	34	50
DIANE	33	51
DOROTHY	33	51
GLORIA	33	51
JEANETTE	33	51
LEONIE	32	55
RHONDA	31	56
ANNETTE	30	57
LESLEY	30	57
RUTH	30	57
BEVERLY	29	60
GERALDINE	27	61
ROBYN	26	62
KATHRYN	25	63
CATHERINE	24	64
IRENE	24	64
CYNTHIA	22	66
JANETTE	22	66
ROSALIE	22	66
FRANCES	21	69
MEREDITH	21	69
CHERYL	20	71
FAYE	20	71
KAYLENE	20	71
NANCY	19	74
CAROLE	17	75
SUSANNE	17	75
ALISON	16	77
DAWN	16	77
JOY	16	77
MARION	16	77
MERILYN	16	77
ROSALIND	16	77
ROSLYN	16	77
ROSSLYN	16	77
BRONWYN	15	85
CARMEL	15	85
FAY	15	85
JOYLEEN	15	85
LOIS	15	85
BERYL	14	90
CORALIE	14	90
DEIDRE	14	90
GLENDA	14	90
THELMA	14	90
AILEEN	13	95
BRENDA	13	95
CLAIRE	13	95
EILEEN	13	95
JACQUELINE	13	95
JEAN	13	95
RAYLENE	13	95
VERONICA	13	95
ANDREA	12	103
GAIL	12	103
JOYLENE	12	103
MARJORIE	12	103
MONICA	12	103
ELLEN	11	108
KAREN	11	108
VALDA	11	108
CAROLINE	10	111
DEIRDRE	10	111
DOREEN	10	111
EVELYN	10	111
GWENDA	10	111
JOYCE	10	111
LARAINE	10	111
MARIA	10	111
PENELOPE	10	111
RONDA	10	111
UNNAMED	10	111
JILL	9	122
LORNA	9	122
NATALIE	9	122
ROMA	9	122
VALMA	9	122
VIRGINIA	9	122
VIVIENNE	9	122
CORAL	8	129
KAYLEEN	8	129
LYNNETTE	8	129
MARCIA	8	129
MAVIS	8	129
MIGNON	8	129
PRUDENCE	8	129
STEPHANIE	8	129
VALMAI	8	129
VICKI	8	129
ADRIENNE	7	139
BRONWEN	7	139
DAPHNE	7	139
ELEANOR	7	139
GILLIAN	7	139
JANE	7	139
JULIA	7	139
KERRY	7	139
NORMA	7	139
ROBIN	7	139
SYLVIA	7	139
ANNA	6	150
ANTHEA	6	150
BERNICE	6	150
CARLENE	6	150
CLAUDIA	6	150
GAYNOR	6	150
IRIS	6	150
JENIFER	6	150
MICHELE	6	150
NANETTE	6	150
RAELEEN	6	150
RAYLEEN	6	150
SALLY	6	150
ANGELA	5	163
AUDREY	5	163
BETH	5	163
EDITH	5	163
EDNA	5	163
ERICA	5	163
GENEVIEVE	5	163
GWENDOLINE	5	163
HAZEL	5	163
HELENA	5	163
JAN	5	163
JANINE	5	163
JANNETTE	5	163
JOCELYN	5	163
LEE	5	163
LEONE	5	163
LESLIE	5	163
LYNNE	5	163
NOLA	5	163
NOREEN	5	163
PHYLLIS	5	163
RITA	5	163
SHARON	5	163
THERESA	5	163
WINIFRED	5	163
CECILIA	4	188
CECILY	4	188
DEANNA	4	188
DENICE	4	188
ENID	4	188
GAYE	4	188
GLENICE	4	188
GLENNIS	4	188
JANIS	4	188
JEANNETTE	4	188
JULIENNE	4	188
LILLIAN	4	188
LOUISE	4	188
MARIAN	4	188
MELVA	4	188
MERYL	4	188
PEGGY	4	188
ROSEMARIE	4	188
TANYA	4	188
TERESA	4	188
TONI	4	188
VICTORIA	4	188
ALICE	3	210
ATHALIE	3	210
AVIS	3	210
BRONTE	3	210
CHARMAINE	3	210
CHRISTOBEL	3	210
ELSIE	3	210
ELVA	3	210
EVONNE	3	210
GAEL	3	210
GAY	3	210
GRETA	3	210
GWENETH	3	210
ISABEL	3	210
JOANNE	3	210
KATHIE	3	210
KATHLYN	3	210
KRISTINE	3	210
LINDLEY	3	210
LORIS	3	210
MARALYN	3	210
MARGOT	3	210
MIRIAM	3	210
MYRA	3	210
NAOMI	3	210
NELLIE	3	210
NOELA	3	210
PAMELLA	3	210
PAULA	3	210
PAULENE	3	210
RUBY	3	210
SONJA	3	210
STELLA	3	210
SYBIL	3	210
TRUDY	3	210
UNA	3	210
ADELE	2	246
ALEXANDRA	2	246
AMELIA	2	246
ANGELINA	2	246
ANTOINETTE	2	246
ARLENE	2	246
ASHLEY	2	246
AVERIL	2	246
BARBRA	2	246
BEATRICE	2	246
BONNIE	2	246
BONNY	2	246
BRIDGET	2	246
BRIONY	2	246
CARYLL	2	246
CELIA	2	246
CHRISANTHY	2	246
CHRISTINA	2	246
CLARICE	2	246
COLEEN	2	246
CONSTANCE	2	246
CORALEE	2	246
CORALYN	2	246
CORINNE	2	246
DEANNE	2	246
DELMA	2	246
DIAN	2	246
DIANN	2	246
DORCAS	2	246
ELISABETH	2	246
ELSPETH	2	246
ESTELLE	2	246
ETHEL	2	246
FAITH	2	246
FERN	2	246
FRANCIS	2	246
GABRIELLE	2	246
GEORGINA	2	246
GERALDENE	2	246
GIUSEPPINA	2	246
GLADYS	2	246
GLENIS	2	246
GLENNYS	2	246
GWENNETH	2	246
GWENYTH	2	246
HELLEN	2	246
HILARY	2	246
HILDA	2	246
IMELDA	2	246
ISOBEL	2	246
IVY	2	246
JEANNINE	2	246
JENNIE	2	246
JOYCELYN	2	246
JUDY	2	246
KAELEEN	2	246
LEAH	2	246
LEONORE	2	246
LILIAN	2	246
LINDA	2	246
LOLA	2	246
LUCILLE	2	246
LYNDALL	2	246
LYNN	2	246
MARCENE	2	246
MARGRET	2	246
MARJORY	2	246
MARYLYN	2	246
MAY	2	246
MEGAN	2	246
MELANIE	2	246
MERIDITH	2	246
MERRYLYN	2	246
MHAIRI	2	246
MOLLIE	2	246
NANNETTE	2	246
NEVA	2	246
NITA	2	246
PRIMROSE	2	246
PRISCHES	2	246
PRISCILLA	2	246
RAELEE	2	246
RHODA	2	246
ROSA	2	246
ROSALENE	2	246
ROSE	2	246
ROSE-MARIE	2	246
ROWENA	2	246
SUE	2	246
SUSANNA	2	246
SUZETTE	2	246
VALARIE	2	246
VIOLET	2	246
VIVIEN	2	246
ADELAIDE	1	340
ADELYN	1	340
ADRIENNA	1	340
AGNES	1	340
AILIS	1	340
ALANNA	1	340
ALECIA	1	340
ALETHI	1	340
ALICEA	1	340
ALICIA	1	340
ALLENNA	1	340
ALYSON	1	340
AMY	1	340
ANDONETTA	1	340
ANDREEN	1	340
ANITA	1	340
ANNABEL	1	340
ANNE-MARIE	1	340
ANNETTA	1	340
ANNICE	1	340
ANNIE	1	340
ANTONIA	1	340
ARCANGELA	1	340
ASTRID	1	340
AUTUMN	1	340
AVRIL	1	340
AVRYL	1	340
BARBERA	1	340
BENITA	1	340
BERENICE	1	340
BERINICE	1	340
BERNADETTE	1	340
BERNARDETTE	1	340
BERNLEY	1	340
BESSIE	1	340
BETHANY	1	340
BETHNEY	1	340
BETINA	1	340
BETTEANNE	1	340
BOBBIE	1	340
BONA	1	340
BONITA	1	340
BRENDALEA	1	340
BRIAR	1	340
BRONWYNNE	1	340
BRONYA	1	340
BRUNA	1	340
BUNTY	1	340
CARLA	1	340
CARLEEN	1	340
CARLEIN	1	340
CARLIEN	1	340
CARMELA	1	340
CARMELLINA	1	340
CARMEN	1	340
CARMENE	1	340
CAROL-ANN	1	340
CAROLL	1	340
CARROL	1	340
CARYL	1	340
CARYS	1	340
CASSANDRA	1	340
CATHLEEN	1	340
CATHRENE	1	340
CATHRYN	1	340
CECILE	1	340
CHARMAIN	1	340
CHERIE	1	340
CHERILYN	1	340
CHERLYN	1	340
CHERRY	1	340
CHERYAL	1	340
CHERYLE	1	340
CHRISTEL	1	340
CHRISTENE	1	340
CHRISTIANE	1	340
CHRYSANTHY	1	340
CHRYSTINE	1	340
CLAIR	1	340
CLARA	1	340
CLARE	1	340
CLAUDETTE	1	340
CONCETTINA	1	340
CONNIE	1	340
CORRENE	1	340
CREINA	1	340
CRIENA	1	340
DALLAS	1	340
DAVINA	1	340
DAWNE	1	340
DEIDREE	1	340
DEIRDRA	1	340
DEIRDREE	1	340
DELIA	1	340
DELORES	1	340
DELROSE	1	340
DENESE	1	340
DENNISE	1	340
DERNA	1	340
DERRYN	1	340
DESIREE	1	340
DESLEA	1	340
DESLIE	1	340
DESMA	1	340
DESRAE	1	340
DIANNA	1	340
DIERDRE	1	340
DONNA	1	340
DORICE	1	340
DORIS	1	340
DORNE	1	340
DOROTHEA	1	340
DZINTRA	1	340
EFFIE	1	340
EFIMIA	1	340
EILLEEN	1	340
ELANE	1	340
ELENOR	1	340
ELFRIDA	1	340
ELSA	1	340
ELSBETH	1	340
ELSIEN	1	340
ELVENA	1	340
ELZA	1	340
ERINA	1	340
ERNA	1	340
ERNSTINA	1	340
ESMA	1	340
ESSIE	1	340
ESTHER	1	340
ETHNE	1	340
FAYETTE	1	340
FILICIA	1	340
FOTINI	1	340
GABRIAL	1	340
GABRIELE	1	340
GAIBRIELLE	1	340
GAIE	1	340
GAYLEANE	1	340
GAYLEEN	1	340
GAYLENE	1	340
GENESE	1	340
GEOFFREY	1	340
GERIS	1	340
GERTRUDE	1	340
GLENA	1	340
GLENDER	1	340
GLENISE	1	340
GLENNICE	1	340
GLENYCE	1	340
GRACE	1	340
GREER	1	340
GUISEPPINA	1	340
GWEN	1	340
GWENDOLENE	1	340
GWENITH	1	340
GWYNETH	1	340
HANNAH	1	340
HELENE	1	340
HELGA	1	340
IDA	1	340
ISABELL	1	340
JACALIN	1	340
JACQUALYNN	1	340
JACQUILINE	1	340
JACQULYN	1	340
JANELYN	1	340
JANENE	1	340
JANETT	1	340
JANIE	1	340
JANITA	1	340
JANITTA	1	340
JANNE	1	340
JANNICE	1	340
JAQUELINE	1	340
JAUNITA	1	340
JDUITH	1	340
JEANINE	1	340
JENICE	1	340
JENNESS	1	340
JENNIPHER	1	340
JENNY	1	340
JESSIE	1	340
JOYLYNE	1	340
JUDEAN	1	340
JULIAN	1	340
JUNENICE	1	340
JUNITA	1	340
KALVINE	1	340
KAREEN	1	340
KARINA	1	340
KATHERINE	1	340
KATHERYN	1	340
KATHLEENE	1	340
KAYLAENE	1	340
KAYREEN	1	340
KERAKOULA	1	340
KEREN	1	340
KERRELL	1	340
KERRIL	1	340
KERROL	1	340
KERYL	1	340
KETHLEEN	1	340
KHAMA	1	340
KRISTEEN	1	340
KYM	1	340
LAMOUR	1	340
LARRAINE	1	340
LAUREL	1	340
LAURENA	1	340
LAURETTE	1	340
LAURIE	1	340
LAVINIA	1	340
LEANNE	1	340
LEATRICE	1	340
LEILA	1	340
LEITH	1	340
LENORE	1	340
LEONA	1	340
LEONNE	1	340
LEONORA	1	340
LESTER	1	340
LIAN	1	340
LIEF	1	340
LINA	1	340
LINDSAY	1	340
LINLEY	1	340
LLEVELYSE	1	340
LOLEEN	1	340
LORAINE	1	340
LORETTA	1	340
LORRIANE	1	340
LOUANE	1	340
LOUISA	1	340
LUCY	1	340
LUISA	1	340
LULA	1	340
LYNDELLE	1	340
LYNDLEY	1	340
LYNETT	1	340
LYNNAIRE	1	340
LYSBETH	1	340
MADELEINE	1	340
MADELINE	1	340
MAJORIE	1	340
MALAMATENIA	1	340
MARABETH	1	340
MARADETH	1	340
MARCHERITA	1	340
MARCIS	1	340
MAREE	1	340
MARELYN	1	340
MARELYNE	1	340
MARGHERITA	1	340
MARGRETT	1	340
MARGREY	1	340
MARGUARITE	1	340
MARGUERITE	1	340
MARIANNE	1	340
MARIE-ANNE	1	340
MARIE-THERESE	1	340
MARIENNE	1	340
MARILLYN	1	340
MARILYNE	1	340
MARLEEN	1	340
MARLETT	1	340
MARLYN	1	340
MARNEY	1	340
MARY-LOUISE	1	340
MAURINE	1	340
MAVOURNUN	1	340
MAXEEN	1	340
MAYLENE	1	340
MELMORE	1	340
MELVE	1	340
MERADITH	1	340
MERALD	1	340
MERALYN	1	340
MERCIA	1	340
MEREWYN	1	340
MERILYNN	1	340
MERLE	1	340
MERLEEN	1	340
MERLYN	1	340
MERRIL	1	340
MERYLE	1	340
MIGNONNE	1	340
MILDRED	1	340
MIRAH	1	340
MOIRA	1	340
MOLLY	1	340
MONA	1	340
MONI	1	340
MONTE	1	340
