Year,Name,Frequency,Rank
2021,Camila,2076,3
2021,Mia,2039,4
2021,Sophia,1821,5
2021,Isabella,1662,6
2021,Luna,1466,7
2021,Amelia,1375,8
2021,Sofia,1316,9
2021,Gianna,1292,10
2021,Ava,1269,11
2021,Charlotte,1145,12
2021,Emily,1098,13
2021,Mila,1072,14
2021,Aria,1002,15
2021,Evelyn,971,16
2021,Natalia,952,17
2021,Victoria,942,18
2021,Abigail,926,19
2021,Penelope,911,20
2021,Scarlett,833,21
2021,Chloe,784,22
2021,Layla,780,23
2021,Maya,776,24
2021,Zoe,770,25
