Year,Name,Frequency,Rank
2020,Liam,2429,2
2020,Mateo,2078,3
2020,Sebastian,2000,4
2020,Julian,1688,5
2020,Ethan,1657,6
2020,Benjamin,1648,7
2020,Elijah,1595,8
2020,Alexander,1591,9
2020,Oliver,1541,10
2020,Daniel,1490,11
2020,Lucas,1355,12
2020,Matthew,1345,13
2020,Jacob,1303,14
2020,Aiden,1273,15
2020,Santiago,1215,16
2020,Jayden,1206,17
2020,David,1165,18
2020,James,1156,19
2020,Logan,1153,20
2020,Ezekiel,1141,21
2020,Nathan,1099,22
2020,Adrian,1093,23
2020,Dylan,1085,24
2020,Michael,1077,25
2021,Noah,2621,1
2021,Liam,2487,2
2021,Mateo,2125,3
2021,Sebastian,2056,4
2021,Julian,1733,5
2021,Benjamin,1617,6
2021,Oliver,1534,7
2021,Elijah,1515,8
2021,Alexander,1495,9
2021,Daniel,1440,10
2021,Ethan,1419,11
2021,Lucas,1382,12
2021,Ezekiel,1284,13
2021,Santiago,1264,14
2021,Aiden,1241,15
2021,Jacob,1222,16
2021,Matthew,1181,17
2021,James,1168,18
2021,Ezra,1134,19
2021,Levi,1097,20
2021,Michael,1093,21
2021,Jayden,1092,22
2021,Leo,1084,23
2021,David,1074,24
2021,Adrian,1067,25
